time	text
03:40:59.000	 sounds interesting the problem is I'm already charged jumping pretty late because like a lot of the time when I was doing it before
03:41:05.000	 I would charge a jump and like I wouldn't even get it off which is like
03:41:09.000	 you know that's like going too late
03:41:13.000	 and then you're saying hold right when I'm up
03:41:16.000	 when I'm going up the wall which is the opposite of what that other guy said
03:41:19.000	 I'll experiment
03:41:27.000	 his angle was shallow
03:41:30.000	 like
03:41:31.000	 I'm probably jumping
03:41:33.000	 at two like aggressive of an angle
03:41:37.000	 like jumping it even more aggressive I feel like it's a mistake because I know his angle's shallow
03:41:42.000	 I know it
03:41:44.000	 I remember thinking that clearly when we were watching him
03:41:48.000	 and he was closer to the wall
03:42:30.000	 That's shallow.
03:42:31.000	 Like maybe if I just don't take the...
03:42:34.000	 You know...
03:42:36.000	 Let's get up now.
03:42:39.000	 I'll go back.
03:42:45.000	 Oh god.
03:42:54.000	 It seems like it's so close.
03:42:59.000	 I don't know.
03:43:12.000	 I jump wrong this time.
03:43:14.000	 I was too wide.
03:43:30.000	 I think that's like how I want to do it though.
03:43:33.000	 It's easier to make like all these lines work when...
03:43:37.000	 I do these jumps correctly.
03:43:48.000	 First lap no coins.
03:43:53.000	 Yeah.
03:43:54.000	 I don't know if the coins are necessary but they might make it easier.
03:44:00.000	 and
03:44:07.440	 all get points
03:44:09.840	 right now go through another
03:44:40.840	 I actually mushroomed.
03:44:44.840	 Oops.
03:44:47.840	 This is due to the second.
03:44:59.840	 Man, I feel less comfortable doing that.
03:45:03.840	 He took my coins, dude.
03:45:07.840	 I'm doing it all alone.
03:45:10.840	 I'm not sure if I can get it.
03:45:18.840	 Down trick. Got it.
03:45:36.840	 Oh, it's not like make it.
03:45:40.840	 I'm more worried about the other cards right now.
03:46:00.000	 I have no mushrooms he took my shit.
03:46:07.000	 It's messed up.
03:46:16.000	 That was an early trick.
03:46:18.000	 I need to get better doing this when I'm not at the start.
03:46:23.000	 I'm really angry.
03:46:28.000	 I'm really angry.
03:46:33.000	 I'm really angry.
03:46:37.000	 Wow, okay, so it's different every time.
03:46:40.000	 They still have how many coins you have.
03:46:42.000	 Are you shooting me?
03:46:53.000	 Yeah, I know they matter, obviously.
03:46:58.000	 It's just like a lot of the time it doesn't completely fuck up tricks.
03:47:06.000	 I gotta see the way he takes it on the second third lap.
03:47:22.000	 I think I take it too tight and then all of a sudden, lack of too much pissed off.
03:47:37.000	 I'm really angry.
03:47:44.000	 I'm really angry.
03:47:51.000	 I'm really angry.
03:48:00.000	 I can get this.
03:48:13.000	 Two layers on the charge.
03:48:16.000	 I keep jumping so stupidly there.
03:48:34.000	 I don't remember that shit.
03:49:34.000	 It's a matter of a little bit.
03:49:56.000	 Now he doesn't have the rebust, he charge boosts, but he doesn't.
03:50:00.000	 He doesn't hold charge boost enough to get it run. He's like barely charges with it.
03:50:06.560	 Honestly yeah, I
03:50:11.520	 charge it away too early.
03:50:22.800	 This is too wild.
03:50:24.800	 Tricking, man.
03:50:54.800	 You gotta get a root now in your front tooth.
03:50:59.560	 I broke it on cereal.
03:51:01.920	 How the fuck did you break it on cereal?
03:51:03.360	 Did you like jump down on the spoon?
03:51:09.960	 I did that when I was really young.
03:51:13.800	 I like jump down on a fork when I was eating a cinnamon roll.
03:51:17.120	 I don't know why I was eating it.
03:51:18.400	 I never eat cinnamon rolls with forks anymore.
03:51:24.800	 I'm not gonna do that.
03:51:47.360	 Taking on my wisdom teeth hurt a lot.
03:51:49.880	 But that's because I got my wisdom teeth taken out because I was getting headaches.
03:51:53.680	 They're like, well, I might fix your headaches.
03:51:59.720	 I was getting...
03:52:00.000	 getting headaches because I had tension migraines, which were because my jaw hurt.
03:52:05.500	 Guess what makes your jaw hurt?
03:52:06.900	 Getting your wisdom teeth taken out.
03:52:09.100	 I had the worst fucking headaches.
03:52:12.700	 After I got those wisdom teeth taken out.
03:52:17.100	 So it didn't really help me.
03:52:18.700	 Also back then, I got prescribed 30 bold tablets of bike at it.
03:52:31.000	 But my headaches were so bad.
03:52:33.000	 I actually needed to bike it in.
03:52:34.500	 And after I got through with the 30 tablets, I was like,
03:52:38.500	 hey, I still need this bike in because my head hurts like a bitch.
03:52:42.000	 And they were like, okay, here's 30 more.
03:52:44.500	 Yeah, exactly.
03:52:46.000	 That's how fucked everything was.
03:52:48.500	 And then they got everyone addicted on opioids.
03:52:51.000	 And then all of a sudden it's like, oh, yeah, this is a bad idea.
03:52:54.000	 And everyone's already fucking addicted.
03:52:56.000	 Whoever issued all that shit is a fucking moron.
03:52:59.500	 Or, which is much more likely, extremely corrupt.
03:53:06.500	 Lucky motherfucker.
03:53:17.000	 So to plan it, thanks for the sub.
03:53:25.500	 Yeah, I'm gonna watch it again.
03:53:28.500	 But like, I feel like some of the ones that was doing was kind of close.
03:53:33.500	 It's just tough.
03:53:35.000	 It's one of those tricks where I feel like I'm just not going to get it
03:53:37.500	 until I randomly completed it.
03:53:39.500	 And then hopefully it clicks a little bit.
03:53:43.500	 And I can build on it.
03:53:47.500	 We're gonna watch his second lap.
03:53:49.500	 He goes in. I swear, dude, I remember watching this and thinking he goes in shallow.
03:53:52.500	 But maybe the reason he's going in shallow.
03:53:54.500	 Like, I mean, his jump is really shallow, but he still makes it up.
03:53:58.500	 Maybe the reason he's going in shallow.
03:54:00.000	 It's just because technically if you do complete the trick it's faster not that it's making it easier
03:54:04.100	 He just knows you can get away with it cuz he's got it like locked down
03:54:07.380	 Oh, he jumped okay. This part's pretty forgiving. He charged jumps there
03:54:36.540	 Which is kind of cool
03:54:39.860	 I want to see how he does this part right here. So he tricks on the ramp. He does a late late
03:54:57.740	 I guess my angle just sucks to ask when I do that
03:55:00.540	 I don't even know if it's about the coins
03:55:04.160	 Am I just because the angles so terrible when I'm taking
03:55:09.420	 See look at how fucking shallow that is and he still gets up there. He's got seven points
03:55:15.820	 He'd let's go with his drift way earlier than I do
03:55:24.420	 I'm probably gonna end soon
03:55:30.540	 But I'd like to hit this one
03:55:51.140	 What arrow did he jump off like the second from the right
03:55:54.780	 And then he jumped into like
03:56:00.000	 a rectangular sign on the wall.
03:56:05.000	 He always jumps on the right wheel at the beginning.
03:56:10.640	 Dude, I don't even know how to make it land on a specific wheel.
03:56:15.560	 It just works or it doesn't.
03:56:21.760	 Picking up to 7th point on the ramp might help.
03:56:24.360	 There's no way that's the solution.
03:56:27.640	 Even if that worked, that'd be like some placebo shit.
03:56:29.880	 I'd be like the 7th coin.
03:56:31.680	 Oh my god.
03:56:32.840	 There's no way.
03:56:33.840	 There's no way.
03:56:36.840	 I'm trying to backflip.
03:56:38.720	 That's what I try to do.
03:56:50.720	 I know how to neutral jump on rails.
03:56:52.560	 You just shake the controller.
03:56:54.520	 Shake it in a controller's fucking stupid.
03:56:59.880	 Pick it up the coin gives you a slight speed boost after picking it up.
03:57:03.640	 I didn't actually know that was true.
03:57:08.800	 If that is true, I appreciate that bit of knowledge.
03:57:14.240	 I still need to hit it on the third lap.
03:57:19.760	 Somehow he's doing it without the coin.
03:57:25.880	 He releases so fast.
03:57:30.200	 He does get the coin.
03:57:41.560	 But when the coin's gone, I want to see what his leg.
03:57:45.840	 He goes straight down, straight down, he curves.
03:57:49.320	 Okay.
03:57:50.320	 Straight on the first one and then he curves in a bit and he's so pretty.
03:58:00.000	 He's like the second arrow and he hits like the D in danger.
03:58:18.000	 And somehow that fucking works for him because he's a beast.
03:58:21.160	 Baby's got that mini boost.
03:58:22.480	 I'm playing Peach.
03:58:23.880	 I don't think they're supposed to have different stats.
03:58:26.440	 We've been through this on Whistletop where it's like,
03:58:31.440	 Oh my god, you have to play Daisy.
03:58:33.440	 It's a Daisy issue.
03:58:35.440	 I'm gonna shoot on Daisy.
03:58:36.440	 It's not Daisy.
03:58:37.440	 It's me.
03:58:39.440	 Do you know, come on.
03:58:41.440	 How are you so...
03:58:42.440	 Rest?
03:58:43.440	 Yeah.
03:58:44.440	 Yeah.
03:58:53.440	 Do you know, I can't shake the controller when you've said not it.
03:58:55.440	 I'm gonna like slap you in the face.
03:58:57.440	 I should.
03:59:00.440	 I should.
03:59:13.440	 Now she's just licking my hand.
03:59:15.440	 I don't think I won right enough.
03:59:20.440	 Wow, I went over it.
03:59:30.440	 I don't know if that landed or not.
03:59:37.440	 Someone said, Baby Peach, the bat, something, something all of the same stats.
03:59:45.440	 Yeah, we've tried to tell them this.
03:59:49.440	 But then they start going on these crazy tangents like, yeah, but hidden stats.
03:59:53.440	 Hidden stats.
03:59:55.440	 Hidden stats.
03:59:57.440	 Hidden stats.
03:59:58.440	 Can't tell me hidden stats.
03:59:59.440	 It's like, well, what...
04:00:00.000	 are the hidden stats.
04:00:02.920	 I was too shallow.
04:00:04.880	 And they're like, I don't know,
04:00:05.640	 because they're hidden.
04:00:06.880	 They're hidden stats.
04:00:08.280	 Who's to say?
04:00:10.920	 No one knows.
04:00:22.040	 The D in danger.
04:00:24.560	 Sucks at this game got so sweaty, so fast.
04:00:27.880	 This is not
04:00:30.160	 a normal experience.
04:00:31.960	 Also, like, no one,
04:00:33.880	 if you're playing Mario Kart,
04:00:35.080	 you don't have to time trial
04:00:36.400	 where you stay in,
04:00:37.320	 and just play an absolute fucking idiot.
04:00:56.120	 I feel like I'm close.
04:00:58.480	 Because I'm on the arrow.
04:01:00.720	 I must just be like,
04:01:05.200	 I think I'm like charge jump in 2
04:01:07.200	 or earlier something.
04:01:16.640	 Do you know, it's seriously like rubbing your head
04:01:18.880	 against the mic.
04:01:21.600	 I'm loving you.
04:01:30.000	 I'm gonna stick on this for a while until...
04:01:45.720	 I can...
04:01:53.280	 You're sure, hold left.
04:01:56.240	 Random chatter that I trust.
04:02:00.000	 for no reason implicitly
04:02:05.000	 your sure hold left
04:02:10.000	 right here
04:02:13.000	 hold left there when I'm on the wall
04:02:16.000	 you're sure all right I'm pretty sure that's a different guy than before but we're gonna assume that they both know what they're talking about
04:02:30.000	 the
04:02:37.000	 it's the angle you are starting as wrong
04:02:45.000	 it's got to be pretty close though
04:02:49.000	 that one I'm like
04:02:54.000	 I'm too far away from the wall and I start lining up on him
04:02:58.000	 and it'd be closer
04:03:10.000	 whenever be easier if I take that turn
04:03:24.000	 I
04:03:31.000	 I
04:03:39.000	 wait
04:03:42.000	 I can still cut in this wall super tight maybe I take it wide and then I have more time to set up but I'm worried that I actually need this being from the drip
04:03:53.000	 and I'm not sure if I can get a drip
04:03:55.000	 many turbo or whatever the fuck do you want to call it
04:04:00.000	 I'll still only have one coin, I don't know if that matters again.
04:04:13.000	 You think that this is that matter?
04:04:21.000	 Seven point is real.
04:04:31.000	 God damn, that feels closed to me.
04:04:36.000	 You've done it with zero, I trust that guy, because it's his first message.
04:04:41.000	 Hey, do with the dark blue name that I can't read that it was your first message.
04:04:46.000	 What the fuck is wrong with the single?
04:04:51.000	 Do I need to aim it more at the wall?
04:05:00.000	 I don't know if I can read it.
04:05:04.000	 I don't know if I can read it.
04:05:09.000	 I don't know if I can read it.
04:05:13.000	 I don't know if I can read it.
04:05:17.000	 He aims for the middle of the danger sign.
04:05:30.000	 I don't know if I can read it.
04:05:40.000	 This show is easier in Tony Hawk.
04:05:44.000	 I don't know man, Tony Hawk's pretty brutal.
04:05:48.000	 There was a couple of things in Tony Hawk.
04:05:52.000	 The hardest thing in Tony Hawk is when you're on 300 combo and the blind meter is insanely fast.
04:05:58.000	 So you basically just have to...
04:06:00.000	 to like hop everywhere.
04:06:03.320	 Because you cannot let that thing move on its own for longer than like a 10th of a second.
04:06:09.200	 I know I'm doing it wrong. I can't figure out how to adjust exactly. I want to adjust.
04:06:30.720	 I want to adjust somehow.
04:06:36.320	 I know it's wrong.
04:06:38.320	 I'm just adjusted already. I'm trying. I'm so hungry Chad. I really
04:07:06.200	 was planning on ending like 30 minutes ago. But who's ever dumb as it's
04:07:11.320	 told me to speed around this stage.
04:07:16.120	 Trick me.
04:07:22.040	 Why couldn't this have just been the fucking Bumblebee warrior stage man? That's
04:07:26.200	 dangerous so chill. Now I'm doing some stupid fucking whistle jump shit. Have you seen
04:07:35.400	 me insane penguin level? No I don't even know what you're talking about. It's like whistle jump.
04:07:40.840	 Whistle top whistle jump whatever.
04:07:50.840	 It's gonna say I lose in like five seconds. I don't know exactly when it forces me
04:07:56.120	 out of the stage. It's like throw you suck.
04:08:00.000	 and
04:08:02.000	 that's supposed to practice
04:08:18.000	 that was wrong
04:08:21.000	 and
04:08:28.000	 can't believe I'm a little wide
04:08:30.000	 you
04:08:34.000	 do
04:08:39.000	 that look good to me
04:08:41.000	 second arrow middle of danger sign I charge them super late
04:08:45.000	 to back jump held left didn't want to work it's tight man
04:08:51.000	 really really tight
04:08:55.000	 I was going to get it right there that was good line up
04:08:59.000	 hold back not left I've heard from three separate shatters to hold three separate directions
04:09:07.000	 I'm getting the feeling that none of you know what the hell you're talking about
04:09:12.000	 I'm going to keep holding left
04:09:19.000	 because I'm going to trust the first chatter
04:09:24.000	 do you know it doesn't like when I do emotion tricks
04:09:32.000	 that's the last one
04:10:00.000	 I
04:10:04.420	 God
04:10:06.420	 Dammit
04:10:17.040	 Cornography tier list when I don't know probably never I do another was a thing
04:10:30.920	 This is gonna be one of those stupid tricks where I feel like I did it exactly the same as always and then it just ran on the word
04:10:38.320	 Those are the stupidest fucking tricks
04:10:45.800	 Why not try with seven because someone in chat said they did it was zero
04:10:51.280	 If someone in chat can do it was zero
04:10:54.280	 I'm greedy if I have one I shouldn't even be doing it with one
04:11:00.000	 I
04:11:17.920	 Do
04:11:19.920	 It just seems like it should work some of these look like like what do we know for a fact?
04:11:27.680	 He's doing it on the second arrow
04:11:30.160	 He's emigrated the middle of the danger sign
04:11:33.800	 What the fuck what what is that that's second arrow middle of the fucking danger sign and it just doesn't work
04:11:42.840	 I fucking hate this trick
04:11:45.720	 Baby issue
04:11:47.720	 What is this man holding when he goes up this wall
04:12:00.000	 I'm trying to hold right now just out of sheer desperation and it's also not working so I'm going back to left.
04:12:10.000	 God, it's- why the fuck did they not put the railing like a centimeter lower? Just a pixel.
04:12:21.000	 Someone clipp it if they're not being lazy like me.
04:12:46.000	 That's how I just jumped the right direction. Maybe I'm like charge jumping off the ramp too early so I have slightly less height.
04:13:11.000	 Well record, hold her in your chats as you eat at least five coins. The world record holder doesn't speak English.
04:13:39.000	 That's the closest I've ever done. That had to have been close. That was so weird.
04:14:00.000	 That was also weird.
04:14:27.960	 These are in illusion.
04:14:28.960	 They don't even fucking do anything.
04:14:31.240	 They just omit the cards.
04:14:32.240	 You guys are just dumb.
04:14:35.880	 And I'm even more dumb for believing you.
04:14:42.040	 Stop rewinding so far.
04:14:43.160	 The problem is I'm so paranoid that I need this exact amount of momentum that I'm just
04:14:47.960	 doing this every time.
04:14:49.200	 I can't risk it.
04:14:57.960	 Look at how close I am every fucking time now.
04:15:01.160	 I just can't why you get there.
04:15:04.920	 If coins are useless, why do you get them on whistle top?
04:15:07.000	 Because Tyler does.
04:15:09.840	 If this guy's name was Tyler, I would get the coins.
04:15:17.080	 Turn a harder into rail at the top.
04:15:19.600	 Does that matter?
04:15:21.400	 Do I have to turn into it at the top?
04:15:23.880	 Is that seriously what I've been doing?
04:15:25.080	 Rolls is full time.
04:15:33.640	 So I go left, left, left, left, and then right.
04:15:37.840	 When I hit the rail.
04:16:00.000	 the
04:16:02.000	 the
04:16:07.000	 you know eventually I'm just gonna randomly hit it and it's gonna look exactly the same and I'm still
04:16:12.000	 not gonna be able to figure out what the fuck I did differently
04:16:15.000	 you know that's coming right
04:16:30.000	 shake the controller
04:16:32.000	 that's just gonna make me trick I don't want to trick
04:16:37.000	 use a mushroom that makes you go fast
04:17:00.000	 all right fine I'm gonna get the fucking coins
04:17:07.000	 all right maybe they do matter
04:17:10.000	 from as I can do this now
04:17:29.000	 I'm just stuck up
04:17:33.000	 after I have coins I don't know how to do it
04:17:36.000	 and I only have like 45 seconds left because I'm in the dick it around
04:17:40.000	 so long
04:17:53.000	 I actually use a much more
04:17:56.000	 oops
04:18:00.000	 ,
04:18:05.000	 ,
04:18:14.000	 ,
04:18:20.000	 the
04:18:41.520	 the
04:19:05.580	 God forbid an old dog on suspend you guys are so
04:19:09.580	 So obviously on Juno's like like Juno can do no wrong
04:19:20.020	 She was eating squeakers and you guys are like oh wow oh God forbid Juno as a hobby
04:19:26.420	 You just have to hate on her all the time
04:19:39.580	 That's only the plus 11 dude. I'm kind of cooking
04:20:00.000	 the
04:20:06.000	 fuck I screwed up
04:20:15.000	 you need the 7th point I'm gonna get it
04:20:17.000	 the
04:20:23.540	 right here
04:20:25.740	 first try
04:20:27.540	 god damn it
04:20:29.780	 I don't fuck with Mike's hard lemonade
04:20:37.520	 almost said mark
04:20:39.020	 the
04:20:46.020	 I drink
04:20:48.020	 diet cranberry mixed lemonade almost exclusively
04:20:54.020	 I drink huge amounts of it
04:21:04.020	 It's almost like they do nothing
04:21:21.020	 That delclosed dude. I felt a little bit of the rumble in the controller from that rail
04:21:29.020	 That's got to mean something
04:21:35.020	 That's the coin difference
04:21:41.020	 I didn't feel that sign
04:21:46.020	 Land a little more to the left of the sign after jumping
04:21:50.020	 Aim for it slightly above what the hell does that mean
04:21:58.020	 Once that
04:22:00.000	 Once my ankle's chosen, I do a back jump and I can't really affect it that much.
04:22:04.040	 I just hold left.
04:22:06.040	 I'm not like adjusting it after I've done the jump.
04:22:09.400	 I don't know how to aim it so I can go above the sign, but I could try and aim it more to the left of the sign.
04:22:15.600	 That I can do.
04:22:17.400	 The problem is it felt like he was in the middle of the danger sign.
04:22:21.200	 Maybe it's more to the left of the danger sign.
04:22:26.600	 We'll not to the left of the danger sign, but maybe like the D and danger.
04:22:29.800	 I think I remember saying that.
04:22:39.200	 You need to go up more than left.
04:22:41.000	 Well how the fuck do I do that though?
04:22:56.400	 You need to release the charge jump earlier.
04:22:58.200	 I thought it was I need to release it later.
04:23:00.800	 I could try earlier.
04:23:11.800	 That was a good attempt.
04:23:13.200	 Best one yet, honestly.
04:23:14.800	 I'm confused what did I do.
04:23:17.600	 That guy seemed like he was impressed.
04:23:22.200	 I can't tell if he's throwing me or not.
04:23:28.200	 You aim at the G every time.
04:23:32.800	 He hits above D.
04:24:00.000	 that was like the deed have a book to get higher on the sign though is the is the
04:24:08.040	 question that I have like I think my spots correct maybe I'm charged jumping like
04:24:14.720	 slightly too how do I get more height there
04:24:22.560	 world records holding right not left how do you know
04:24:32.000	 you need to eat
04:24:33.640	 that was an even close what's the fuck
04:24:42.080	 you guys told me to hit the deed so I'm trying to hit the deed
04:24:56.160	 his drift is way tighter on the corner
04:25:07.040	 but it's hard to get that really tight because then you need to
04:25:12.400	 bond I don't think it needs to be perfectly tight I think the charge jump super
04:25:20.000	 important I think the charge jump is extremely specific
04:25:37.040	 because I want them a men would be correct like if I go all the for some reason
04:25:41.000	 the momentum gets kind of like bucked up what I rewind like I lose a bunch of
04:25:44.760	 my speed if I go from back here I keep all my speed every time so it makes
04:25:49.720	 these jumps really clean so I clear them I think might matter might not do that
04:25:57.800	 felt close
04:26:00.000	 That felt seriously close.
04:26:06.400	 What do you mean no?
04:26:22.000	 Plant I am World Record Holder and Great.
04:26:26.080	 Can someone clip him
04:26:28.480	 Doing it so I can watch it like in slow motion
04:26:41.680	 No, it's an image also you only link fucking garbage. I need a clip
04:26:51.120	 It's on YouTube. I don't trust him. I don't trust him
04:26:57.520	 I don't need trust the chatter
04:27:01.280	 It's literally a clip. I don't trust him. Someone else links something else
04:27:14.080	 All right, actually
04:27:20.800	 I clicked on Jfunk gaming's link
04:27:24.480	 I trust Jfunk
04:27:27.520	 I don't trust him.
04:27:57.520	 I don't trust him.
04:28:30.000	 Okay.
04:29:00.000	 I still have no idea what he holds.
04:29:25.320	 I should probably show this on stream.
04:29:32.320	 But it's annoying, changing sources and stuff.
04:29:34.960	 He holds 8 coins.
04:29:36.440	 Yeah, I looked clearly at the video and he holds 8 coins.
04:29:42.240	 I'm positive.
04:29:47.720	 Also he plays Daisy.
04:29:52.320	 Dude, it's insane.
04:29:53.720	 I just watch the video and it's crazy how close I am doing this to how he's doing it.
04:30:00.000	 He like barely goes over the line. He goes on the right side of this thing and he lands up up like the A in the end and danger
04:30:07.240	 Which is exactly what I did and I fucking failed it. He's so close
04:30:15.080	 It's insane how specific this is use of mushroom. No, I'm not using the mushroom
04:30:26.360	 God, it's the hidden Daisy stretch
04:30:30.080	 It's gotta be like do that angle hand to be like the the first thing I did not though last one the last one
04:30:35.320	 It did suck
04:30:41.720	 He does get more height. It has to be like
04:30:45.120	 When I charge up it has to be like the charge jump timing
04:30:50.920	 Like I'm either doing it like way too early
04:30:54.520	 Hold on hold on
04:30:56.520	 Yeah
04:30:58.920	 But then I do it later and then it feels like I don't get the jump off. It has to be that timing
04:31:06.840	 We're about to run out of time
04:31:08.840	 for it
04:31:13.560	 That was two I
04:31:15.560	 Charge them to too early too early. That's what the problem is I got a charge emulator
04:31:26.520	 Fuck we're going backwards
04:31:38.200	 Why don't you get more coins?
04:31:40.840	 You're right
04:31:43.560	 But I'm too stubborn
04:31:48.040	 That was it
04:31:50.040	 Fuck I could feel it that line was perfect
04:31:53.720	 This is a top 10 guy explaining it. I am not clicking that shit
04:32:00.000	 I'm not cooking it.
04:32:13.720	 You just post-Visci-lookin' links.
04:32:30.000	 Dude, imagine if I somehow figured this shit out?
04:32:40.000	 Oh, nevermind.
04:32:43.840	 I was like, that could be the P-B.
04:32:53.840	 Oh, I need to have a different method to do on this.
04:33:13.800	 I need a cut like way harder after the first drama.
04:33:20.800	 A big cut.
04:33:30.800	 That's good.
04:33:32.800	 That's really good.
04:33:34.800	 Oh, dude, come on.
04:33:36.800	 Now he's gonna take a fucking coin and restart.
04:33:41.800	 It's not that you posted too much stuff that like trick me and now I don't trust the stuff that you post anymore.
04:33:48.800	 Even though today you've been truthful.
04:34:00.000	 getting better
04:34:22.760	 after I get in a lot of this because I have to do so much because I can have to student
04:34:26.260	 fucking jump. I'll send on discord. Is it he's gonna send me like a
04:34:37.300	 rarfile.
04:35:05.300	 way but want to be again.
04:35:12.300	 What what what the fuck?
04:35:20.300	 There we go. Okay I get a how to do it on the second map now.
04:35:35.300	 Do not redeem discord message?
04:36:00.000	 I just need to jump later and I'll get it.
04:36:09.160	 I just need to jump later with the same angle, which might be a little tricky because
04:36:14.960	 the jump is like part of what lines it up for me.
04:36:25.440	 Dude, that was close man.
04:36:41.560	 That was way off.
04:37:11.560	 Oh my god.
04:37:20.680	 The world record guy only succeeded this trick once and 15 runs.
04:37:25.000	 Dude, what the fuck am I doing here man?
04:37:33.360	 That's like if Tyler were to write something and was like, yeah bro, I hit this trick
04:37:41.280	 1 and 100 times.
04:37:42.280	 I'd be like, what the fuck am I doing?
04:37:48.880	 The damn page trick.
04:37:51.680	 He says it's way easier the very first attempt when you get the coin because you do get a boost.
04:37:57.040	 After that, he says good luck.
04:38:00.000	 Wow, that's great. That's real motivating. Let's try this again.
04:38:09.000	 Let's go around.
04:38:11.000	 Let's go around.
04:38:25.000	 Stay in DK's base port, Lord Bro. Hey, don't disrespect DK's base port. That's a good map.
04:38:32.000	 Let's go around.
04:38:40.000	 The angles, right? I just didn't have enough height. Because my jump was like...
04:38:46.000	 Too early.
04:38:50.000	 I'm not sure if DK's base port is going to be a good map.
04:38:56.000	 You see how when you charge jump, there's smoke on the wheels, and then it turns blue.
04:39:02.000	 He does it so late.
04:39:06.000	 He doesn't see the blue coming out.
04:39:11.000	 He does it the moment it charges.
04:39:14.000	 He just so happened to like pop out at the perfect time. That's how late he's doing.
04:39:29.000	 So like any time I'm on this ramp and you see that blue stuff coming out.
04:39:34.000	 When I'm right about to jump, it's like I already fucked it. Probably. It seems extremely specific.
04:39:39.000	 That was better because we only saw it for like a split second, but it's got to be better.
04:39:50.000	 Got to be even further better.
04:40:00.000	 I imagine no one is seriously attempting this side and like races.
04:40:16.000	 Dude, you have to be fucking psych of the temp this summer race.
04:40:21.000	 I must see you had like, I don't know, could you use a mushroom to just do stuff here?
04:40:36.000	 That was so good and it won't work.
04:40:46.000	 Wait, wait, terrible.
04:41:17.000	 What does he hold on the wall though? He doesn't say what he holds on the wall.
04:41:23.000	 He just is good luck.
04:41:37.000	 I think we're the really.
04:41:41.000	 That will.
04:41:44.000	 I've been doing this for the last.
04:41:48.000	 I don't even know how long.
04:41:53.000	 He holds right. You can see in the replay in his front wheels.
04:41:56.000	 The chatter is said, left was a troll.
04:41:58.000	 Oh shit.
04:42:00.000	 That's actually kind of compelling.
04:42:06.500	 Dude, what if I've had tons of these work?
04:42:12.500	 But we've had 30 minutes wasted by some guy tell me,
04:42:16.000	 no hold, left and full time.
04:42:24.200	 We've been staying there for 30 minutes.
04:42:26.000	 Dude, there's people that say it.
04:42:27.500	 And then there's people that say other things.
04:42:29.000	 And then I get tricked, and then I don't get tricked.
04:42:31.500	 It's hard not to get tricked.
04:42:33.500	 I don't know who the fuck's down the truth.
04:42:38.000	 Oh my god, this is it!
04:42:39.000	 No!
04:42:40.500	 No, I thought for sure, dude, that's like the best attempt I've ever had
04:42:45.000	 and it looks exactly the same as all the other failures.
04:42:48.500	 Oh my god.
04:43:00.000	 Oh my god.
04:43:11.000	 Another good one.
04:43:13.000	 Are you sure he holds right?
04:43:15.500	 I need to look at the clip again.
04:43:17.000	 Yeah, he holds right.
04:43:20.000	 God damn it, I did get tricked.
04:43:22.000	 He holds a direction.
04:43:41.000	 The problem is I'm holding right now, and I still suck.
04:43:43.000	 So I was kind of hoping that we would get like an instant breakthrough,
04:43:46.000	 and I would be like, yeah.
04:43:49.000	 Nope.
04:43:50.000	 Still hard.
04:44:00.000	 Good one.
04:44:05.000	 Oh, I felt the rumble in my controller, dude.
04:44:13.000	 That car wanted the rail.
04:44:16.000	 It wants the rail.
04:44:18.000	 It just, just go home to the rail.
04:44:21.000	 Let's go home.
04:44:23.000	 Just go home.
04:44:24.000	 Look at it!
04:44:25.000	 Oh my god, it's so good.
04:44:27.000	 It's like exactly like with the world record dozen separate summaries and it fails.
04:44:32.000	 Just go home.
04:44:35.000	 Eradette, thanks for the sub.
04:44:37.000	 That wasn't that good.
04:44:43.000	 It looks like exactly the same, and sometimes it's just like, not the shit now.
04:44:49.000	 Because it's not slightly slightly slightly different.
04:44:55.000	 Maybe?
04:44:59.000	 Maybe?
04:45:02.000	 She needs this control.
04:45:16.000	 That was gonna be it.
04:45:25.000	 It's got a, I'm really hoping it's something that's like super small that once I fix it,
04:45:31.000	 I can actually hit this consistently.
04:45:35.000	 One thing too is...
04:45:39.000	 I'm pretty sure I would have hit it at this point if I was practicing it in my...
04:45:50.000	 Free room?
04:46:00.000	 I fucked up the drift.
04:46:10.440	 Cause the coin would be there.
04:46:11.960	 Apparently it's way easier at the coin.
04:46:14.440	 That's from the World Record holder which was translated twice.
04:46:19.520	 Some Japanese of French admit from French to English.
04:46:37.200	 I think I'm money with this.
04:46:59.520	 How do I just tell the game to put me into free room?
04:47:03.760	 What's the button?
04:47:06.040	 I want to try and free room because the coin will come back.
04:47:09.000	 I think that's how it works.
04:47:25.400	 I just sounded boomer.
04:47:27.640	 Okay.
04:47:29.800	 I don't care.
04:47:34.560	 Whoa!
04:47:35.560	 Look at that height!
04:47:36.560	 Oh my god.
04:47:37.560	 There's a weird one.
04:48:00.000	 I don't care just what a boom that would save you.
04:48:07.000	 That's good.
04:48:10.000	 That's good.
04:48:12.000	 Dude look at how much fucking hide I'm getting on these.
04:48:19.000	 I've verified the coin that would work.
04:48:22.000	 You can say it's coped but that really looks good.
04:48:31.000	 You need to get to the fence way earlier.
04:48:38.000	 The thing is I'm jumping from the same angle he's jumping from.
04:48:41.000	 I'm doing the charge jump later, which is, which is helping me slightly.
04:48:45.000	 I assume.
04:48:50.000	 It's like, it's, I'm not.
